,맥주정보,검색이름,맥주이름
0,"ricardostercios(1,156)
🇪🇸Castelló de la Plana, Spain
1.7December 29, 2020
Color amarillo oscuro, sin turbiedad,  transparente. Espuma blanca, de menos de un dedo de espesor y corta retención. Aroma escaso, cereal y ligera miel. Sabor medio escaso,…
Show more
CAN
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
3
Overall
5",Ursus,Ursus Premium
1,"AndySnow(11,467)
🇸🇪Huddinge, Sweden
2.3August 24, 2020
How: Can.
Where: Tasting 2020-08-21.
Appearance: Yellow colour with a white head.…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Ursus,Ursus Premium
2,"joergen(36,569)
🇩🇰Frederiksberg, Denmark
2.9May 16, 2020
Can at Julius Thomsens Plads.
Clear golden coloured with a medium sized white head.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Ursus,Ursus Premium
3,"Sven1973(1,299)
🇩🇪Germany
2.0March 19, 2020
Gekauft in einem internationalen Lebensmittelladen in Berlin. 
Farbe: Klares Gold-Gelb, viel Schaum, viel Kohlensäure.
Aroma: Hopfen, Zitrus, Malz…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Ursus,Ursus Premium
4,"MichaelAwesome(7,159)
🇩🇪Wanne-Eickel, Germany
1.1February 12, 2020
Dünn und laff mit einer unglaublichen Muffigkeit, die das Bier fast untrinkbar macht. Evtl etwas malzig, aber am Ende ist es im Ausguss gelandet.
CAN
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
1
Overall
3",Ursus,Ursus Premium
5,"ophone(1,379)
🇱🇺Luxembourg
3.8January 19, 2020
Bought in a small Romanian shop in the station district of Luxembourg-City.
Golden clear with a frothy head.…
Show more
CAN
Aroma
7
Appearance
5
Flavor
8
Mouthfeel
3
Overall
15",Ursus,Ursus Premium
6,"massingasetta(937)
🇩🇪München, Germany
2.6January 13, 2020
This is a coppery beer that has characteristics of an International lager. It is neither very bitter nor very herbal. A bleak beer with little real charm.
Aroma
7
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Ursus,Ursus Premium
7,"kovica(920)
🇭🇷Zagreb, Croatia
1.2September 23, 2019
0,5 l. Can. Glden color with white head. Malt aroma. Sweet, corn and malt taste.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
5",Ursus,Ursus Premium
8,"LucaszNDM(241)
🇵🇱Nowy Dwór Mazowiecki, Poland
2.4September 22, 2019
taki rasowy koncernowy średniak , kolor słomkowy piana szybko znika, w smaku euro-lager ,w sumie o tym piwie nic więcej nie można powiedzieć.
CAN
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Ursus,Ursus Premium
9,"djoeye(10,399)
🇳🇴Tromsø, Norway
1.7September 4, 2019
Aroma; wet day. Look; offwhite head on clear pale straw body. Taste; malt, minerals, dough note, grain, mash, straw, and finishes cardboardy. Feel; ok body n co². Overall; it`s a…
Show more
CAN
Aroma
1
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Ursus,Ursus Premium
10,"BeardedAvenger(4,195)
🇬🇧New Haw, England
2.4July 28, 2019
Can from a mini mart in Farnborough. Gluey saccharine  sweet aroma. Pale light gold. Frothy white head. Light bitter over a sweet core. Relatively restrained. Light. Thin. Soft…
Show more
CAN
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Ursus,Ursus Premium
11,"rotaman14(1,785)
🇵🇱Bielsko-Biala, Poland
2.4July 28, 2019
Malty, with notes of corn and cardboard. Not offensive, not amazing either.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Ursus,Ursus Premium
12,"Skarecrow(1,734)
🇳🇿North Shore, Auckland, New Zealand
2.8June 6, 2019
500ml can
Light golden colour with decent thick white head.…
Show more
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Ursus,Ursus Premium
13,"RobertDale(9,451)
🇺🇸Lansing, United States
2.8April 16, 2019
On tap in Bran. Comes pale gold with a decent white head. Aroma of malt and grain. Taste is the same. Decent on tap.
TAP
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
12",Ursus,Ursus Premium
14,"JDsz5(375)
1.8April 13, 2019
Aroma 3. Appearance 2. Taste 4. Palate 2. Overall 7. Light malt aroma. Taste of water with some malt and sugar.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Ursus,Ursus Premium
0,"madnorwegian(362)
🇫🇷France
2.5April 6, 2019
I liked this one. Bottle in Bucharest. Slightly sweet. Good carbonation with a light bitterness. Good beer to swill.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Ursus,Ursus Premium
1,"Trolleo(5,973)
🇬🇧Manchester, England
1.9March 22, 2019
Bottle. Apples, sugar, starch, corn. Brilliant golden color with small sized white head. Taste is passable, malty, sweet, very light apples. Watery, soft carbonation.
Aroma
3
Appearance
1
Flavor
5
Mouthfeel
2
Overall
8",Ursus,Ursus Premium
2,"aimeteur(117)
🇩🇰Silkeborg, Denmark
1.0March 27, 2019
Watery, corny, smells a bit stale. Not much fuzziness. Not recommended - get black if you really must.
CAN
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
3",Ursus,Ursus Premium
3,"morelowy89(142)
0.5July 7, 2019
Puste piwo bez wyrazu, zero piany, kiepski smak i aromat. Porażka. Nie da się tego pić.
BOTTLE
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Ursus,Ursus Premium
4,"popiela(1,363)
🇵🇱Poznañ, Poland
1.8January 26, 2019
Puszka. Aromat słodowy, delikatne warzywka. W smaku puste, wytrawne, kiepskie.
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Ursus,Ursus Premium
5,"thejackpacker(1,992)
🇬🇧England
2.2November 24, 2018
Can on board TAROM from Bucharest to Athens. Intense carbonation. Average macro taste
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Ursus,Ursus Premium
6,"qt01(451)
🇷🇴Cluj-Napoca, Romania
2.1November 11, 2018
It has a bitter taste , it is refreshing , but it is not a very good beer and there is nothing remarkable about it.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Ursus,Ursus Premium
7,"goozen(4,816)
🇳🇱Leiden, Netherlands
2.6November 3, 2018
Bottle 0,33ltr: Clear golden colored brew with an very quick sweet start that turned over to dry bitter taste, it's malty East/ Southeastern European style.
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
13",Ursus,Ursus Premium
8,"Calisky(4,321)
🇫🇷ALSACE, France
2.0October 31, 2018
de EK, Armenie 2000 strasbourg. Dorée claire, très légère mousse. Nez leger sur le malt céréale avec papier humide. Gout pareil avec des notes sucrées, aqueuses et sèches…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Ursus,Ursus Premium
9,"Goldbarren(3,666)
🇦🇹Vienna, Austria
2.8October 22, 2018
Das Aushängeschild der Ursus-Brauerei wird im Lande als High-quality-Bier in der Gastronomie ausgeschenkt (was in einem Land, in dem Bier standardmäßig in 2l-Plastikflasche…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
4
Overall
11",Ursus,Ursus Premium
10,"DraftPours23(2,095)
🇫🇷France
1.8September 22, 2018
Robe paille, limpide, mousse très abondante (canette un peu secouée), crémeuse, grosses bulles. Carbo faible. Nez léger, assez neutre. En bouche, attaque plutôt metallique,…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Ursus,Ursus Premium
