,맥주정보,검색이름,맥주이름
0,"Jerseyislandbeer(1,087)
🇯🇪Jersey
3.4November 22, 2020
Old rating from 01/09/14 - 330ml bottle, 5.0 ABV. Brought home from Ireland by my wife. Pours amber with a white foamy head. Aromas & tastes of citrus, elderflower, flora,…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Eight Degrees,Eight Degrees Howling Gale Ale
1,"DruncanVeasey(10,293)
🇬🇧Nr NUNEATON, England
3.7June 25, 2020
Lovely brew. Malt sweet slight Horlick’s aroma with damp pollen, bitter orange. Clear fine topped orange gold. Bittersweet, clean and balanced with tangy marmalade and…
Show more
Aroma
7
Appearance
3
Flavor
8
Mouthfeel
3
Overall
16",Eight Degrees,Eight Degrees Howling Gale Ale
2,"simontomlinson(3,330)
🇬🇧England
2.6April 6, 2020
Tight white head stayed on an amber coloured finely carbonated body.
Malt & cardboard aroma.…
Show more
CAN
@ Beer52
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
12",Eight Degrees,Eight Degrees Howling Gale Ale
3,"caribou43(2,204)
🇨🇭Lausanne, Switzerland
3.7December 1, 2019
I have bought this bottle via qoqa.ch, sharing this bottle with Fred, at Arbaz, in the family house, august 2018. The body is brown/orange, a bit troubled, white foam. In my point of…
Show more
BOTTLE
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
3
Overall
14",Eight Degrees,Eight Degrees Howling Gale Ale
4,"LilBeerDoctor(5,697)
🇺🇸Pittsburgh, United States
3.5September 7, 2019
Bottle. Pours a clear orange with a thick white head. Aroma of pale malt, light fruits, floral hops, perfume. Flavor of pale malt, bready malt, mineral water, floral hops. Decent, quite…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
13",Eight Degrees,Eight Degrees Howling Gale Ale
5,"maupie(2,430)
🇳🇱Roosendaal, Netherlands
3.5June 2, 2019
33 cl fles. Helder goudgeel van kleur, middelfijne romige witte schuimkraag. De geur is perzik en karamel. Smaak is zoet, citrus, mout en tarwe. Medium lichaam, veel koolzuur.
BOTTLE
Aroma
8
Appearance
4
Flavor
6
Mouthfeel
3
Overall
14",Eight Degrees,Eight Degrees Howling Gale Ale
6,"Sledutah(9,569)
🇺🇸United States
3.3May 5, 2019
Bottle at the Jameson Distillery.
Pours clear light amber with a medium sized off-white head, good lacing. Pale malts, grainy, citrus and bitters.…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Eight Degrees,Eight Degrees Howling Gale Ale
7,"martin00sr(8,110)
🇩🇰Haderslev, Denmark
3.3March 24, 2019
Tap @YNWA, Kolding. Clear golden, small offwhite head. Piney, fruity aroma. Fruity, bitter flavour, a little pine, a little peach. Ok.
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Eight Degrees,Eight Degrees Howling Gale Ale
8,"DraftPours23(2,095)
🇫🇷France
3.4January 19, 2019
Robe orangée voilée, belle mousse légèrement rousse, tenace, forte carbo. Nez style DIPA : fruit et malt grillé, assez riche. En bouche, attaque amère assez forte, avec du malt e…
Show more
BOTTLE
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",Eight Degrees,Eight Degrees Howling Gale Ale
9,"m_kennedy(243)
🇫🇷France
3.1January 13, 2019
Bouteille 33cl

Mousse : Fin voile blanc couvrant…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Eight Degrees,Eight Degrees Howling Gale Ale
10,"anders37(30,936)
🇸🇪Malmö, Sweden
3.4August 27, 2018
Draft @ The Shamrock Inn, Copenhagen. Pours a hazy pale amber color with a small white head. has a fruity malty grassy hoppy aroma. Fruity malty citrus hoppy flavor. Has a…
Show more
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
15",Eight Degrees,Eight Degrees Howling Gale Ale
11,"ttoadee(2,775)
🇺🇸Austin, United States
3.5June 12, 2018
Bottle at Supervalu Kenmare. Light copper pour, thin white head. Nose is malt and mild hops. Middle is medium mouthfeel, nice roasted malt, and citrus hops. Finish is…
Show more
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
4
Overall
15",Eight Degrees,Eight Degrees Howling Gale Ale
12,"danksy(1)
3.6May 30, 2018
Pale ale with citrus hop flavour and medium white head. Fizzy on the tongue with strong hops, deliciously bitter finish that lasts. Poured from 330ml bottle at 51st and green…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Eight Degrees,Eight Degrees Howling Gale Ale
13,"Taboada(3,741)
🇪🇸Compostela (Galiza), Spain
3.6April 19, 2018
330mml. bottle. Tasted on the 28/03/2018 at home. Deep amber colour with a low white head. Aroma of grains, sweet caramel and malts. Taste is soft pine, toffee and caramel…
Show more
Aroma
7
Appearance
3
Flavor
8
Mouthfeel
4
Overall
14",Eight Degrees,Eight Degrees Howling Gale Ale
14,"lokis333(940)
🇱🇹Birï¿½ai, Lithuania
3.4March 23, 2018
Appearance-  Clear deep amber colour with medium white foam.…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",Eight Degrees,Eight Degrees Howling Gale Ale
0,"TREC1and2(17)
3.0March 19, 2018
香りが良い。開栓したては何か微妙かなと思ったけど飲み進めてくと良い香り。グレープフルーツやシトラスが香るんだけどジューシーかと言われると微妙。苦味はそこそこ強く…
Show more
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Eight Degrees,Eight Degrees Howling Gale Ale
1,"Bamsen78(7,140)
🇩🇰Sønderborg, Denmark
3.2February 4, 2018
Draught @ You’ll Never Walk Alone, Kolding. Pours hazy amber with stable off-white head. Clear aroma of hops and yeast, with malty and fruity notes. Bitter, hoppy flavour with…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Eight Degrees,Eight Degrees Howling Gale Ale
2,"SG111(2,285)
🇺🇸United States
3.5December 22, 2017
Tap at fishshack cafe in Dublin. Pours clear golden color. White head. Aroma is malty caramel and biscuit. Little bit of crisp hop presence. Flavor is crisp malt and biscuit. Again…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
15",Eight Degrees,Eight Degrees Howling Gale Ale
3,"angel77(5,906)
🇪🇸oviedo, Spain
2.8September 19, 2017
Botella 33 cl en el Scotland Yard la Virgen del Camino León 29..08..2017. (r119). Fcpref 01..06..2018. Color ámbar anaranjado turbio con espuma blanca persistente. Sabores…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Eight Degrees,Eight Degrees Howling Gale Ale
4,"allmyvinyl(13,613)
🇬🇧Edinburgh, Scotland
3.1June 11, 2017
Bottle from Hippo Beers. Pours hazy golden with a thin white head. Aromas of light caramel, faint citrus. Taste is more of the same. Easy drinking.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
4
Overall
12",Eight Degrees,Eight Degrees Howling Gale Ale
5,"Lobster15(100)
4.1June 3, 2017
33ml Bottle from malting pot.
Drank at home. 
A nice aromatic Irish pale…
Show more
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
4
Overall
17",Eight Degrees,Eight Degrees Howling Gale Ale
6,"Ulysse(539)
🇧🇪Brussels, Belgium
2.6April 29, 2017
Aroma reminiscent of a pilsner. Tastes like it. Just a tad more bitter. Low carbonation. After a few sip it went flat in my glass.
Aroma
7
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Eight Degrees,Eight Degrees Howling Gale Ale
7,"Nicolas_M(220)
🇧🇪Belgium
2.9April 29, 2017
The aroma sadly reminded me of a strong Jupiler, so far from the best. 
Luckily, the taste is different from the aroma, even if it could…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
2
Overall
13",Eight Degrees,Eight Degrees Howling Gale Ale
8,"florent.janssens(398)
2.6April 29, 2017
Ne mousse pas beaucoup et belle couleur jaune. Amertume fort présente . Ormis cette amertume qui reste bien, il n’y a pas grand chose.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
2
Overall
10",Eight Degrees,Eight Degrees Howling Gale Ale
9,"Johnstledger8(1,768)
🇮🇪Dublin, Ireland
3.5April 16, 2017
Bottle. Pours a lightly cloudy orange with a lasting fluffy foamy white head. Aroma is of oranges, grassy, citrus, melon, pine, grapefruit. Taste is of citrus, orange, grapefruit, light…
Show more
Aroma
8
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Eight Degrees,Eight Degrees Howling Gale Ale
10,"MrTipple(13,257)
🇬🇧London, England
3.4April 9, 2017
Grain and cereal malts, floral hops, straw, grass. Clear gold, small creamy, white head. Light bitter. Medium bitter. More floral hops, straw, soft carbonation, medium bodied. OK…
Show more
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
15",Eight Degrees,Eight Degrees Howling Gale Ale
