,맥주정보,검색이름,맥주이름
0,"Goldbarren(3,667)
🇦🇹Vienna, Austria
0.8December 22, 2019
Den kreativ-miesen Rezensionen meiner Kollegen kann ich mich anschließen.
Gefunden in einem Ethno-Supermarkt am Gürtel in Wien, w…
Show more
Aroma
1
Appearance
2
Flavor
1
Mouthfeel
1
Overall
3",Star,Star Lager (Nigeria)
1,"kto(2,943)
🇨🇭Switzerland
1.7October 17, 2019
16.10.2019 -- 0.6l bottle from an afro-asian shop in freiburg, 5€, bb 06.08.2018. pours an almost clear pale golden with no head. aroma of corn, hay, sweetish cereals, a hint of…
Show more
Aroma
3
Appearance
1
Flavor
3
Mouthfeel
2
Overall
8",Star,Star Lager (Nigeria)
2,"danlo(7,020)
🇬🇧Darlington, England
2.3May 11, 2019
600ml botttle. Pale golden colour, white foam head and aroma of malt, grain, corn, straw. Taste is sweet, malty, grainy, with some grassy bitterness. Watery mouthfeel, light…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Star,Star Lager (Nigeria)
3,"GoufCustom(2,896)
🇭🇰Hong Kong
3.0April 13, 2019
600 ml green bottle bought at Ghana Locals restaurant in Chung King Mansion, Tsim Sha Tsui.…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
11",Star,Star Lager (Nigeria)
4,"Taboada(3,741)
🇪🇸Compostela (Galiza), Spain
1.1November 23, 2018
600mml. Bottle. Tasted on the 23/11/2018 at Groningen (The Netherlands).…
Show more
Aroma
3
Appearance
1
Flavor
2
Mouthfeel
1
Overall
4",Star,Star Lager (Nigeria)
5,"corkyrory66(4,857)
🇧🇪Belgium
1.1November 12, 2018
Pale lager .. dont on ne peut dire grand-chose.
Couleur et bulles conformes.…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
1
Overall
3",Star,Star Lager (Nigeria)
6,"downender(10,501)
🇬🇧Bristol, England
2.0September 24, 2018
Bottle from Asda. Golden in colour with a thin, white, head and touch of carbonation. Aroma of sweetcorn, thin malts and stale hops. Flavour was much of the same, with some…
Show more
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Star,Star Lager (Nigeria)
7,"BlackHaddock(11,447)
🇬🇧The County Time Forgot, England
1.6September 20, 2018
17th Sep 2018; monthly beer share in Chez Sophie, Shrewsbury, usual five suspects in attendance. Thanks Simon for the 600ml bottle of this; BB 11th Mar 2019. How…
Show more
Aroma
3
Appearance
4
Flavor
3
Mouthfeel
2
Overall
4",Star,Star Lager (Nigeria)
8,"minutemat(10,749)
🇬🇧England
1.5September 18, 2018
600ml bottle @ monthly tasting, Chez Sophie, Sep '18, Thanks to Simon for muling this all the way from Asda Part of The Walmart Family, Birmingham. Pours clear gold, white…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
4",Star,Star Lager (Nigeria)
9,"kwik-lime(3,822)
🇬🇧London, England
2.0September 17, 2018
Slightly sweet, a little hop character, reasonably clean tasting generic lager.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Star,Star Lager (Nigeria)
10,"gyllenbock(13,546)
🇸🇪Stockholm, Sweden
2.0August 13, 2018
Bottle at Internationales Berliner Bierfestival 2018. (country 93) Clear golden with a large white head. Thin with bread, some cardboard and grass. The body was light as was the…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Star,Star Lager (Nigeria)
11,"Nisse666(11,840)
🇸🇪Göteborg, Sweden
1.9June 10, 2018
Big bottle from Beers of Europe cons 2018-06-10 Uddingston 
AR: bready, dry grass, wee syrup…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Star,Star Lager (Nigeria)
12,"Trolleo(5,973)
🇬🇧Manchester, England
2.7May 21, 2018
Sweet malt aroma with hint of banana?! Hazy golden color with small sized white head. Sweet malty taste, kind of boring but without off-flavors. Thin body, soft carbonation.…
Show more
Aroma
6
Appearance
2
Flavor
6
Mouthfeel
2
Overall
11",Star,Star Lager (Nigeria)
