,맥주정보,검색이름,맥주이름
0,"Marduk(14,159)
🇪🇪Reval, Estonia
2.4September 2, 2020
330ml bottle (thanks martjoobolut). Clear amber color. Sweet, malty, hop extract in aroma/taste.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Vonu,Vonu Pure Lager
1,"martjoobolut(9,619)
🇪🇪Tallinn, Estonia
2.9August 22, 2020
Ty Grumbo. Magus, linnaseline, puuviljane. Joodav, ootasin palju hullemat suvalisest pale laagrist.
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Vonu,Vonu Pure Lager
2,"Juks(4,446)
🇪🇪Tallinn, Estonia
2.8August 16, 2020
Bottle, thanks martjoobolut. Pours clear amber colour, small off-white head. Aroma is fruity, berries, caramelly, malty. Malty, watery, caramelly taste. Light body, average…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Vonu,Vonu Pure Lager
3,"DeanF(7,809)
🇨🇦New Westminster, Canada
2.2August 19, 2019
Smells of hay, aftershave, and wet rug. Has okay foam on a soft orangey gold body. Flavour is okay boring grain. Mouthfeel is full enough. A boring yet okay tropical lager.
BOTTLE
Aroma
2
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Vonu,Vonu Pure Lager
4,"SHIG(8,149)
🇬🇧Bury St Edmunds, England
1.8July 19, 2019
Bottle: Poured a copper with white head. Aroma is soggy cardboard, malt. Taste a similar with soggy cardboard.
BOTTLE
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
1
Overall
7",Vonu,Vonu Pure Lager
5,"jmgreenuk(14,585)
🇲🇾Kuala Lumpur, Malaysia
3.3May 19, 2019
330ml bottle at the Umeda Sky building, Osaka. Poured a clear golden colour with a mostly lasting frothy white head. The aroma is grainy malt, some citrus notes, light woody…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
4
Overall
13",Vonu,Vonu Pure Lager
6,"dantomlinson(1,455)
🇬🇧Blackburn, England
2.5April 28, 2019
Bottle from beers of Europe. Clear orange appearance with thin white head. Aroma is sweet and malts. Flavour is citrus, malts, dry and corn.
BOTTLE
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
3
Overall
8",Vonu,Vonu Pure Lager
7,"kwik-lime(3,822)
🇬🇧London, England
2.2April 26, 2019
Bottle from Beers of Europe. Copper pour without much head, low carbonation, slightly corny lager. Not great.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
8",Vonu,Vonu Pure Lager
8,"Grzesiek79(5,906)
🇵🇱Radom, Poland
2.8April 26, 2019
Many thanks for this beer from Fiji Island to Jacek Wigier (wineofdreams@gmail.com). Piwo ma zlota barwe, srednia piane ale trwala, lepiaca sie do szkla niczym pszczola do…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
12",Vonu,Vonu Pure Lager
9,"rotaman14(1,785)
🇵🇱Bielsko-Biala, Poland
3.2April 3, 2019
Aroma: malt and little else. Taste: sweet, corny, light sour. Overall: very light beer.
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Vonu,Vonu Pure Lager
