,맥주정보,검색이름,맥주이름
0,"imperial_suchy(853)
🇵🇱Rybnik, Poland
2.3July 14, 2020
Piwo koloru złotego, klarowne, biała pianka. W aromacie lekki kapsel, trochę jasnych owoców i zboże. W smaku słodowe i lekko owocowe, lekka ziołowość, goryczka słaba. Na…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
3
Overall
10",Lasko,Laško Zlatorog
1,"Inoven(2,316)
🇳🇱Oirschot, Netherlands
3.2June 10, 2020
Fles gekregen van Tomhendriksen en gedeeld met Benzai. Goudgeel helder bier, met mooie witte stevige schuimkraag. Aroma van mout en gist. Smaak van gist, maar is wel…
Show more
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Lasko,Laško Zlatorog
2,"kolemkoukolem(2,215)
🇨🇿Pilsen, Czech Republic
1.5January 14, 2020
# 834; 8/2017. Prázdnější, sladkokyselý, obilný a hůře pitelný ležák, nepříjemná skunkovost v chuti.
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
6",Lasko,Laško Zlatorog
3,"bergstaden(5,729)
🇳🇴Røros, Norway
2.2December 15, 2019
Pale golden with a white head - Hints of malt in the aroma - Malt body with hints of hops to balance - Malt goes to the finish - This was ok
BOTTLE
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Lasko,Laško Zlatorog
4,"pikokatka(5)
2.4November 16, 2019
0,5 bottle under 1€. Goldy look. White foam but not compact. Strong taste at first. Watery aftertaste. Godd bbq partner.
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Lasko,Laško Zlatorog
5,"stet(14)
2.5October 24, 2019
Fresca. Classica birra commerciale. Bevuta negli anni tra Slovenia e Croazia.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Lasko,Laško Zlatorog
6,"BeerTicks44(22)
🇷🇸Serbia
3.1October 18, 2019
Bottle 0,5l,solid beer when cold,it's more bitter than sweet,solid choice if you want to chill and watch basketball :D
Aroma
7
Appearance
3
Flavor
8
Mouthfeel
4
Overall
9",Lasko,Laško Zlatorog
7,"arturteen(787)
🇵🇱Radomsko, Poland
2.3October 1, 2019
[Butelka / Puszka b.d.] Barwa jasnozłota, klarowne. Piana średnia, średnio pęcherzykowa. Smak i aromat słodowe, niewielki posmak żywiczny. Goryczka niska, nasycenie…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Lasko,Laško Zlatorog
8,"BojanM(302)
🇧🇦Banja Luka, Bosnia and Herzegovina
1.4September 12, 2019
Zlatnozuta boja, bijela pjena srednje debljine, umjereno trajna. Skoro bez arome, veoma blago kukuruz i karton. Srednje gorcine, duzeg gorkog finisa. Vodene teksture, umjerene…
Show more
CAN
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
1
Overall
4",Lasko,Laško Zlatorog
9,"Lisowczyk(283)
🇵🇱Poland
2.2September 1, 2019
Klasyczny koncernowy euro-lager w zielonej butelce. Wodnisty, z niewielką ilością nut słodowych, chmielu. Goryczka obecna, niska.
BOTTLE
Aroma
3
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Lasko,Laško Zlatorog
