,맥주정보,검색이름,맥주이름,인덱스,편의점
0,"cooling(89)
🇫🇷France
1.5October 25, 2020
Bière achetée chez Saveur Bière qui ressemble à du jus de pomme non sucré. Très rafraîchissante et ne risque pa de faire tourner la tête.
BOTTLE
@ Saveur-Biere.com
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
1,"wilzwert(896)
🇫🇷Lille, France
2.0October 25, 2020
Bière 33 cl achetée chez Saveur Bière. Robe dorée. Douce, pas d'arôme de malt ni de houblon, on dirait un jus de pomme petillant mais encore plus doux qu'un champomy. Aucun intérêt si ce n'est de tester une bière de ce pays pour la première fois. (M)
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
2,"darkseduction(1,013)
🇩🇪Zweibrücken, Germany
2.6October 4, 2020
Flasche 33cl. Rotblondes Lager im Wiener Style aus der Grünglasflasche. Trinkbar.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
3,"yaff(376)
🇫🇷la fontelaye, France
2.4August 13, 2020
à la maison. Bière très simple et désaltérante. Peu d'intérêt si ce n'est sa provenance.
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
4,"tgrtnr(1,599)
🇩🇪Germering b München, Germany
2.2August 3, 2020
330 ml can. Corn, hay, hops extract. Medium bitterness, some sweetness. Light bodied, watery texture, lively carbonated, bitter finish.
CAN
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
5,"TomHendriksen(4,139)
🇳🇱Netherlands
3.4April 27, 2020
Fles gedeelt met Inoven. Het is een helder goudgeel bier met een wit schuim. Het heeft een moutige wat fruitige geur. De smaak is moutig, zoetig en bloemig.
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
4
Overall
13",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
6,"Inoven(2,315)
🇳🇱Oirschot, Netherlands
3.5April 28, 2020
Flesje gedeeld door Tomhendriksen. 
Goudgeel helder bier met weinig schuim. Aroma is moutig, hoppig met een beetje sinaasappel. Smaak is fruitig en moutig.
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
4
Overall
15",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
7,"imdownthepub(20,517)
🇬🇧Banbury, England
2.5November 3, 2019
Bottled, 330ml from The Smiling Grape, St. Neots, Cambs. Gold with white head. There is a thinnish, sweet malty character to this, slight metallic chemical note and a slight wet cardboard, musty note. The sweetness lingers throughout the beer. Not great.
BOTTLE
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
3
Overall
9",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
8,"bdleedahl(4,069)
🇩🇪Germany
3.5October 10, 2019
A relatively full body light lager actually, solid for the style, clean and mass produced. Helsinki-tallinn cruise
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
15",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
9,"TheWhaleNorman(395)
🇷🇺Moscow, Russia
2.2August 27, 2019
Sweet malty and metallic lager. It's unpleasantly drinkable and gives you a bad headache.
BOTTLE
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
10",Lapin Kulta IV A,Lapin Kulta IV A,56,GS25
