,맥주정보,검색이름,맥주이름,인덱스,편의점
0,"pt_beerguy(11)
2.8January 17, 2021
Charcuterie pairing: Black Forest Ham and Emmental 

Erdinger is an institution among wheat beer lovers, and not…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
1,"mosch-mgt(15)
🇳🇱Tilburg, Netherlands
4.1January 16, 2021
Zo heurt Weizenbier te zijn 👏🏻 Votsbeer op en
top! De dag erna verzekerd van een frisse zomerbries in den broek. 🐖💨
BOTTLE
@ Biercafé Kandinsky
Aroma
7
Appearance
5
Flavor
8
Mouthfeel
3
Overall
18",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
2,"mice(2,028)
🇫🇮Espoo, Finland
3.0December 17, 2020
0,5l bottle. Almost clear golden beer with cloudy head. Aroma has wheat, grain and citrus. Flavor has wheat and grain. Decent.
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
3,"Smithld1(804)
🇬🇧England
2.0December 2, 2020
Bottle at home. Massive head although that’s probably the way I poured it. Nose is rust, blood, banana. Taste is bacon and cloves. Pretty bad.
BOTTLE
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
8",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
4,"jase3812(262)
🇦🇺Australia
3.3November 13, 2020
Oktoberfest is on and it would be remiss of me to not have a few German ales to celebrate. Crisp and clean wheat beer that’s perfect to have with a giant pork schnitzel and that weird boiled cabbage…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
7
Mouthfeel
3
Overall
15",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
5,"labeerinthum(4,892)
🇮🇹Milano, Italy
3.4November 11, 2020
Bottiglia. Il gusto al naso resta attratto dal frumento. L'intensità olfattiva è normale e la maniera in cui permane è sufficiente. Il mantello birroso superiore è caratterizzato da una schiuma che…
Show more
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
4
Overall
14",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
6,"pdog555(1,232)
🇺🇸United States
3.0October 26, 2020
Pours yellow with a thin white lacing. Aroma of sweetened malt. Taste has honey, slightly floral malt. Palate has grassy nasal notes, slightly sweet malt. Unremarkable but good.
BOTTLE
@ Total Wine and More (Manchester)
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
11",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
7,"TrappistPupil38(253)
3.0October 19, 2020
Raczej słabo wypadło, liczyłem na coś lepszego. W aromacie pszenica, trochę gumy balonowej. W smaku trochę bananów i również guma balonowa. Raczej wytrawne. Ładna piana, ale szyb…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
14",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
8,"Almogabar(609)
🇪🇸MARIA DE HUERVA (ZARAGOZA), Spain
3.1October 4, 2020
Botella de 50 cl. Color amarillo pálido, turbia, espuma blanca abundante y con excelente retención. Aromas a levadura, plátano. Sabor similar, fácil de beber, weissbier de nivel medio, correcta.
BOTTLE
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
9,"dekris(846)
🇵🇱Olkusz, Poland
2.9September 30, 2020
Nijakie. Bardziej jak lager niż pszeniczne. Noby świeże, a klarowne, żadnych bananów czy goździkoów. Zakup piwa w lidlu.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
10,"americanafx(584)
🇵🇱Krakow, Poland
3.0September 27, 2020
what, clove, golden, cloudy, rocky head, white foam, light sweetness, lightly bitter, medium body, oily feel, lively carbonation, good beer
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
11,"esen1a(662)
🇵🇱Legionowo, Poland
3.0September 23, 2020
Piana beżowa, drobno pęcherzykowata. Barwa złota opalizująca. W aromacie banan. W smaku banan, tosty. Goryczka niewyczuwalna, wysycenie wysokie.
BOTTLE
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
12,"CiderTicks22(1,317)
🇵🇱Poland
3.3September 21, 2020
Pomarańczowe. Z mleczną mętnością. Piana wzorowa i olbrzymia. 
Aromat bananowy. W tle goździk, albo chmiel. Trudno rozeznać.
Wysycenie w normie. Pełnia słodowa. Kwskowość, przyprawowoś…
Show more
BOTTLE
Aroma
5
Appearance
4
Flavor
7
Mouthfeel
3
Overall
14",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
13,"davidfs(527)
🇪🇸Castelló de la Plana, Spain
3.1September 11, 2020
En copa, cerveza túrbia con una generosa capa de espuma blanca. Aroma a cereales blancos, heno, paja, cereal en grano, plátano maduro, y levadura. En boca, textura espesa y consistente, de…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
14,"huktamatyi(3)
4.2September 9, 2020
Foam foam everywere. I had to wait to line the second half of the bottle. It was not much time. The foam died easily, but a ring around the glassline stayed.…
Show more
@ TESCO Pesterzsébet Hipermarket
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
15,"brunopbraga(101)
🇧🇷Fortaleza, Brazil
3.5September 7, 2020
APARÊNCIA
amarelo dourado, turvo.
creme branco de boa formação e…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
7
Mouthfeel
4
Overall
16",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
16,"jhsnitz1(966)
🇺🇸Pendleton, United States
2.5August 31, 2020
Opaque amber with lasting head.  Funky, yeasty aroma.  Flavor is slightly spicy and creamy wheat…
Show more
TAP
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
17,"AleStein59(60)
3.3July 26, 2020
Pours cloudy straw with active, perfectly white head. Aromas of freshly-cut grass and sliced apple.…
Show more
BOTTLE
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
4
Overall
13",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
18,"LarsLovesBrew(65)
🇩🇰Denmark
2.8July 26, 2020
An everyday cheap weissbeer. Fruit, cereal, banana..all the usual flavors. Not great, but not terrible. Not as…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
12",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
19,"DaridoPL(189)
🇪🇸Spain
3.6July 21, 2020
Cerveza alemana rubia de trigo, de las de toda la vida. Alcohol moderado, cuidado al servirla y…
Show more
CAN
Aroma
9
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
20,"PintTicks58(0)
4.8July 16, 2020
Everything a great German Wheat Beerhas plus the bottle conditioning and out of this world carbonation.
BOTTLE
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
18",Erdinger Weissbier,Erdinger Weissbier,29,CU ministop
